wCount,wRows,wCols,wChls,yRows,yCols,vStride,hStride,ForLoopConvolution,UnrolledInputConvolution,UnrolledInputChlMajInputConvolution,UnrolledOutputConvolution,UnrolledInputImplicitInPaddingConvolution,UnrolledInputExplicitOutPaddingConvolution,UnrolledInputExplicitPaddingConvolution,PartiallyUnrolledInputImplicitInPaddingConvolution,PartiallyUnrolledInputExplicitOutPaddingConvolution,PartiallyUnrolledInputExplicitPaddingConvolution
32,3,3,128,64,64,1,1,157.2,5.71705,7.81719,2.7027,9.23636,6.32,8.5339,6.668,4.18917,4.1562
64,3,3,128,64,64,1,1,301.05,7.10704,9.34259,4.58273,10.2286,7.30725,9.72692,6.85753,4.80476,4.825
128,3,3,128,64,64,1,1,574.9,6.9,8.39833,8.15,9.15273,6.79054,9.39259,8.14355,6.43205,6.44103
256,3,3,128,64,64,1,1,1151.9,9.75577,10,16.5774,11.1239,9.43585,11.3244,11.6884,9.88431,10.046
512,3,3,128,64,64,1,1,2373.7,12.3073,13.1179,36.5571,13.7108,11.7651,14.4743,17.0333,12.0786,13.5132
32,3,3,256,64,64,1,1,304.95,11.9929,16.7,3.87,20.02,12.5175,19.3846,8.66034,5.13265,4.97525
64,3,3,256,64,64,1,1,581.2,11.1644,16.7167,5.18969,21.9261,12.725,21.4125,10.5687,6.47179,6.38228
128,3,3,256,64,64,1,1,1160.4,12.62,16.2065,9.83529,21.6542,13.1789,21.8609,13.4711,9.56415,9.675
256,3,3,256,64,64,1,1,2331.5,16.85,20.048,20.8875,23.6045,16.73,22.7455,19.163,11.037,12.6325
512,3,3,256,64,64,1,1,5033.5,26.6684,28.5722,42.375,31.0471,25.6,31.0412,27.0105,21.1208,21.4417
32,3,3,512,64,64,1,1,583,21.8043,31.2625,3.85769,40.1154,24.5143,37.7786,17.4552,7.30145,7.18143
64,3,3,512,64,64,1,1,1162.9,22.0217,31.2875,6.94722,43.425,24.7524,43.2167,22.4304,9.97647,9.93333
128,3,3,512,64,64,1,1,2346.3,24.7857,35.4467,13.4711,48.4,28.3611,48.2909,31.0118,11.9214,12.1476
256,3,3,512,64,64,1,1,5365.1,35.9714,39.5692,26.8737,52.39,32.5187,50.18,30.6353,18.2607,18.663
512,3,3,512,64,64,1,1,9491.8,54.32,50.16,55.15,64.1625,44.7167,62.95,42.4833,31.6625,33
32,3,3,3,128,128,1,1,15.8781,1.03797,0.879086,4.68598,0.894454,0.806613,0.921731,6.23333,5.85233,6.13659
64,3,3,3,128,128,1,1,31.475,1.10286,0.944906,11.2356,0.97393,0.835058,0.969961,4.74245,4.22017,4.45929
128,3,3,3,128,128,1,1,62.7875,1.73495,1.47493,26.5632,1.44595,1.39139,1.44509,5.58444,5.10204,5.45217
256,3,3,3,128,128,1,1,126.4,2.27864,2.06379,55.6556,2.09247,2.11772,2.11603,10.126,10.4333,10.3388
512,3,3,3,128,128,1,1,252.8,2.94294,2.89364,116.86,2.91977,2.95412,3.04364,22.3826,16.98,22.9455
